Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
pull a rabbit out of the hat,do something unexpected or surprising,The government pulled a rabbit out of the hat and passed the bill despite strong opposition from other parties .,The government unexpectedly passed the bill despite strong opposition from other parties .,O O B I I I I O I I O O O O O O O O O O,O O B O O O O O O O O O O
pull a rabbit out of the hat,do something unexpected or surprising,"Unless we can pull a rabbit out of the hat , our new venture will not really take off .","Unless we can pull a miracle out of nowhere , our new venture will not really take off .",O O O O O B O O I I O O O O O O O O O O,O O O O O B O O I O O O O O O O O O O
touch off,to brush against a topic and trigger a reaction,The presentation touched off a very important point and I would like to spend some time talking about it .,The presentation brought up an important topic and I would like to spend some time talking about it .,O O B I I I O I O O O O O O O O O O O O,O O B I I O I O O O O O O O O O O O O
touch off,to brush against a topic and trigger a reaction,"I have not seen you get touched off with any of these conversations so far , so what happened today ?","I have not seen you react to any of these conversations so far , so what happened today ?",O O O O O B I I I O O O O O O O O O O O O,O O O O O B I O O O O O O O O O O O O
touch off,to brush against a topic and trigger a reaction,You can not touch off something and then not do anything about it and You must try to make the idea work .,You can not initiate something and then not do anything about it and You must try to make the idea work .,O O O B I O O O O O O O O O O O O O O O O O O,O O O B O O O O O O O O O O O O O O O O O O
touch off,to brush against a topic and trigger a reaction,"Every time we meet , we touch off on the same conversation and It is getting stale now to even fight about the same events .","Every time we meet , we get angry about the same conversation and It is getting stale now to even fight about the same events .",O O O O O O B I I O O O O O O O O O O O O O O O O O,O O O O O O B I O O O O O O O O O O O O O O O O O O
touch off,to brush against a topic and trigger a reaction,The tiger 's appearance outside the reserve touched off a horror in the village and Everybody was scared to step out for days .,The tiger 's appearance outside the reserve created a reaction of horror in the village and Everybody was scared to step out for days .,O O O O O O O B I O O O O O O O O O O O O O O O,O O O O O O O B O I I O O O O O O O O O O O O O O
head above water,to manage to continue to live on your income or keep your business working when this is difficult because of financial problems,I have to work 60 hours a week just to keep my head above water and I do n't know how people do it .,I have to work 60 hours a week just to succeed to survive and I do n't know how people do it .,O O O O O O O O O O B I I I I O O O O O O O O O O,O O O O O O O O O O B O I O O O O O O O O O O
head above water,to manage to continue to live on your income or keep your business working when this is difficult because of financial problems,With my new promotion at work it has been a struggle to keep my head above water .,With my new promotion at work it has been a struggle to keep up with the difficult work .,O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O B I I I O O
head above water,to manage to continue to live on your income or keep your business working when this is difficult because of financial problems,They are increasing the rent on our apartment and I do not know how we are going to keep our heads above water .,They are increasing the rent on our apartment and I do not know how we are going to survive .,O O O O O O O O O O O O O O O O O O B O I I I O,O O O O O O O O O O O O O O O O O O B O
head above water,to manage to continue to live on your income or keep your business working when this is difficult because of financial problems,In order to keep my head above water I have had to get a second job .,In order manage to live well even in financial difficulties I have had to get a second job .,O O O B I I I I O O O O O O O O O,O O B O I I I I I I O O O O O O O O O
head above water,to manage to continue to live on your income or keep your business working when this is difficult because of financial problems,If my boss does n't employ someone to help me soon I do n't know what I am going to do and I ca n't keep my head above water with all of the new orders .,If my boss does n't employ someone to help me soon I do n't know what I am going to do and I ca n't keep up with work with all of the new orders .,O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O B O I O O O O O O O
playing second fiddle,to play a secondary or minor role with regards to someone else,Sheila was determined to be the star of the show and she was not going to play second fiddle to anyone .,Sheila was determined to be the star of the show and she was not going to be second to anyone .,O O O O O O O O O O O O O O O O B O I O O O,O O O O O O O O O O O O O O O O O O O O O
playing second fiddle,to play a secondary or minor role with regards to someone else,"Martha is always in her sister 's shadow , playing second fiddle to her every time .","Martha is always in her sister 's shadow , second to her every time .",O O O O O O O O O B O I O O O O O,O O O O O O O O O O O O O O O
playing second fiddle,to play a secondary or minor role with regards to someone else,"After the star guest did n't turn up , John was chosen to play second fiddle .","After the star guest did n't turn up , John was chosen to play backup .",O O O O O O O O O O O O O O B I O,O O O O O O O O O O O O O O B O
playing second fiddle,to play a secondary or minor role with regards to someone else,The new boy band is distinct and determined not to play second fiddle to any other group .,The new boy band is distinct and determined not to be second to any other group .,O O O O O O O O O O B O I O O O O O,O O O O O O O O O O B O O O O O O
playing second fiddle,to play a secondary or minor role with regards to someone else,I will never play a second fiddle to my sister .,I will never play a secondary role to my sister .,O O O O O B I O O O O,O O O O O B I O O O O
